Time_sec,Temp_F
161.005,2.174975562
161.061,2.145650049
161.112,2.160312805
161.148,2.170087977
161.191,2.165200391
161.243,2.150537634
161.279,2.135874878
161.318,2.135874878
161.375,2.145650049
161.427,2.165200391
161.459,2.135874878
161.493,2.140762463
161.532,2.15542522
161.589,2.15542522
161.628,2.15542522
161.669,2.15542522
161.718,2.126099707
161.753,2.140762463
161.792,2.150537634
161.844,2.15542522
161.881,2.135874878
161.935,2.140762463
161.974,2.150537634
162.008,2.160312805
162.046,2.15542522
162.099,2.130987292
162.133,2.150537634
162.174,2.145650049
162.212,2.150537634
162.252,2.165200391
162.292,2.165200391
162.328,2.170087977
162.382,2.145650049
162.415,2.145650049
162.457,2.145650049
162.513,2.15542522
162.558,2.145650049
162.616,2.150537634
162.67,2.170087977
162.729,2.165200391
162.784,2.150537634
162.838,2.145650049
162.89,2.174975562
162.932,2.174975562
162.973,2.165200391
163.014,2.174975562
163.054,2.233626588
163.091,2.360703812
163.128,2.502443793
163.17,2.605083089
163.206,2.653958944
163.243,2.688172043
163.294,2.697947214
163.332,2.7028348
163.386,2.697947214
163.427,2.683284457
163.464,2.673509286
163.516,2.629521017
163.555,2.619745846
163.591,2.61485826
163.625,2.605083089
163.669,2.585532747
163.704,2.556207234
163.745,2.541544477
163.805,2.507331378
163.866,2.478005865
163.906,2.468230694
163.96,2.443792766
163.999,2.448680352
164.032,2.47311828
164.085,2.551319648
164.138,2.580645161
164.191,2.590420332
164.229,2.590420332
164.267,2.551319648
164.304,2.478005865
164.336,2.277614858
164.369,2.267839687
164.4,2.238514174
164.45,2.248289345
164.488,2.267839687
164.542,2.267839687
164.581,2.258064516
164.614,2.248289345
164.643,2.262952102
164.676,2.248289345
164.714,2.267839687
164.748,2.267839687
164.786,2.282502444
164.821,2.277614858
164.861,2.267839687
164.914,2.262952102
164.954,2.267839687
165.007,2.282502444
165.049,2.282502444
165.102,2.262952102
165.142,2.253176931
165.182,2.233626588
165.216,2.218963832
165.254,2.214076246
165.311,2.214076246
165.349,2.204301075
165.388,2.19941349
165.445,2.189638319
165.483,2.15542522
165.519,2.130987292
165.556,2.116324536
165.61,2.140762463
165.648,2.135874878
165.686,2.11143695
165.725,2.062561095
165.766,2.043010753
165.792,1.999022483
165.833,2.003910068
165.871,1.989247312
165.913,1.959921799
165.948,1.950146628
165.985,1.96969697
166.023,1.994134897
166.089,2.033235582
166.146,2.072336266
166.205,2.072336266
166.261,2.077223851
166.303,2.091886608
166.343,2.101661779
166.392,2.082111437
166.433,2.06744868
166.473,2.077223851
166.511,2.082111437
166.554,2.091886608
166.614,2.096774194
166.661,2.091886608
166.72,2.077223851
166.769,2.106549365
166.807,2.106549365
166.849,2.106549365
166.886,2.101661779
166.915,2.072336266
166.967,2.096774194
167.005,2.096774194
167.031,2.077223851
167.083,2.106549365
167.113,2.082111437
167.145,2.106549365
167.179,2.086999022
167.216,2.082111437
167.255,2.077223851
167.298,2.082111437
167.346,2.116324536
167.396,2.101661779
167.449,2.135874878
167.484,2.140762463
167.522,2.130987292
167.565,2.130987292
167.607,2.135874878
167.637,2.11143695
167.692,2.126099707
167.732,2.130987292
167.772,2.121212121
167.808,2.135874878
167.862,2.126099707
167.917,2.106549365
167.958,2.106549365
168.01,2.130987292
168.052,2.130987292
168.09,2.116324536
168.127,2.130987292
168.181,2.11143695
168.218,2.116324536
168.259,2.116324536
168.314,2.116324536
168.344,2.135874878
168.384,2.130987292
168.417,2.116324536
168.456,2.116324536
168.509,2.135874878
168.551,2.145650049
168.608,2.15542522
168.661,2.140762463
168.713,2.126099707
168.755,2.126099707
168.793,2.140762463
168.85,2.160312805
168.9,2.150537634
168.939,2.145650049
168.976,2.135874878
169.012,2.145650049
169.067,2.170087977
169.11,2.165200391
169.15,2.165200391
169.189,2.160312805
169.231,2.150537634
169.27,2.150537634
169.311,2.145650049
169.349,2.160312805
169.39,2.15542522
169.431,2.150537634
169.483,2.170087977
169.512,2.140762463
169.545,2.174975562
169.586,2.174975562
169.616,2.150537634
169.668,2.189638319
169.706,2.19941349
169.764,2.223851417
169.819,2.223851417
169.86,2.292277615
169.897,2.316715543
169.935,2.365591398
169.973,2.390029326
170.007,2.414467253
170.044,2.419354839
170.078,2.370478983
170.119,2.34115347
170.155,2.316715543
170.2,2.331378299
170.238,2.331378299
170.275,2.355816227
170.316,2.380254154
170.343,2.404692082
170.382,2.38514174
170.422,2.370478983
170.464,2.375366569
170.494,2.350928641
170.54,2.350928641
170.583,2.34115347
170.636,2.311827957
170.676,2.311827957
170.731,2.336265885
170.766,2.34115347
170.804,2.34115347
170.843,2.326490714
170.879,2.302052786
170.928,2.321603128
170.979,2.282502444
171.033,2.258064516
171.072,2.253176931
171.119,2.258064516
171.174,2.24340176
171.229,2.233626588
171.285,2.272727273
171.322,2.248289345
171.362,2.228739003
171.403,2.214076246
171.442,2.214076246
171.487,2.204301075
171.548,2.19941349
171.6,2.179863148
171.651,2.174975562
171.683,2.19941349
171.732,2.145650049
171.773,2.140762463
171.827,2.135874878
171.895,2.096774194
171.96,2.06744868
172.003,2.082111437
172.04,2.057673509
172.1,2.06744868
172.155,2.052785924
172.208,2.077223851
172.245,2.116324536
172.303,2.116324536
172.339,2.126099707
172.394,2.135874878
172.438,2.140762463
172.466,2.165200391
172.504,2.160312805
172.565,2.145650049
172.622,2.140762463
172.673,2.116324536
172.711,2.130987292
172.754,2.135874878
172.794,2.135874878
172.849,2.170087977
172.902,2.170087977
172.963,2.170087977
173.007,2.184750733
173.064,2.184750733
173.123,2.184750733
173.163,2.174975562
173.206,2.170087977
173.267,2.174975562
173.324,2.165200391
173.385,2.179863148
173.446,2.184750733
173.502,2.174975562
173.553,2.150537634
173.614,2.121212121
173.672,2.140762463
173.722,2.15542522
173.769,2.179863148
173.826,2.223851417
173.884,2.24340176
173.921,2.233626588
173.978,2.174975562
174.033,2.11143695
174.078,2.062561095
174.121,2.043010753
174.172,2.023460411
174.235,2.023460411
174.288,2.140762463
174.341,2.170087977
174.397,2.140762463
174.449,2.160312805
174.485,2.174975562
174.526,2.174975562
174.567,2.179863148
174.609,2.174975562
174.662,2.184750733
174.705,2.189638319
174.759,2.174975562
174.82,2.174975562
174.88,2.174975562
174.942,2.15542522
175.001,2.15542522
175.042,2.165200391
175.083,2.165200391
175.135,2.165200391
175.179,2.135874878
175.236,2.130987292
175.274,2.126099707
175.318,2.130987292
175.376,2.126099707
175.426,2.145650049
175.481,2.140762463
175.523,2.145650049
175.574,2.126099707
175.627,2.145650049
175.659,2.150537634
175.698,2.130987292
175.74,2.150537634
175.795,2.140762463
175.835,2.204301075
175.873,2.238514174
175.909,2.267839687
175.959,2.258064516
176.018,2.214076246
176.075,2.179863148
176.122,2.174975562
176.176,2.145650049
176.235,2.11143695
176.273,2.106549365
176.312,2.096774194
176.364,2.096774194
176.403,2.082111437
176.46,2.052785924
176.509,2.062561095
176.552,2.06744868
176.584,2.062561095
176.625,2.052785924
176.669,2.033235582
176.706,2.043010753
176.747,2.043010753
176.803,2.043010753
176.856,2.023460411
176.894,2.018572825
176.927,2.052785924
176.969,2.062561095
177.01,2.052785924
177.052,2.057673509
177.113,2.047898338
177.163,2.06744868
177.227,2.077223851
177.285,2.086999022
177.344,2.091886608
177.402,2.082111437
177.439,2.077223851
177.479,2.072336266
177.536,2.057673509
177.579,2.077223851
177.64,2.077223851
177.696,2.082111437
177.754,2.086999022
177.811,2.106549365
177.847,2.121212121
177.907,2.126099707
177.943,2.126099707
177.995,2.096774194
178.028,2.11143695
178.067,2.126099707
178.106,2.130987292
178.159,2.11143695
178.194,2.101661779
178.234,2.11143695
178.271,2.126099707
178.306,2.130987292
178.343,2.130987292
178.382,2.116324536
178.417,2.11143695
178.457,2.101661779
178.501,2.116324536
178.559,2.106549365
178.613,2.106549365
178.669,2.135874878
178.72,2.140762463
178.755,2.121212121
178.794,2.121212121
178.831,2.145650049
178.869,2.15542522
178.908,2.150537634
178.944,2.15542522
178.983,2.145650049
179.024,2.145650049
179.058,2.116324536
179.115,2.121212121
179.153,2.116324536
179.209,2.135874878
179.243,2.145650049
179.279,2.126099707
179.334,2.11143695
179.371,2.126099707
179.404,2.145650049
179.441,2.135874878
179.48,2.116324536
179.519,2.121212121
179.56,2.140762463
179.599,2.126099707
179.638,2.130987292
179.701,2.130987292
179.738,2.135874878
179.777,2.130987292
179.836,2.121212121
179.877,2.126099707
179.916,2.126099707
179.97,2.140762463
180.001,2.130987292
180.038,2.126099707
180.088,2.135874878
180.124,2.150537634
180.162,2.140762463
180.199,2.121212121
180.251,2.116324536
180.29,2.135874878
180.333,2.121212121
180.374,2.116324536
180.43,2.130987292
180.475,2.130987292
180.517,2.121212121
180.556,2.11143695
180.593,2.121212121
180.633,2.126099707
180.682,2.145650049
180.726,2.145650049
180.765,2.150537634
180.798,2.121212121
180.835,2.126099707
180.888,2.140762463
180.943,2.150537634
180.999,2.140762463
181.046,2.174975562
181.082,2.19941349
181.137,2.19941349
181.173,2.228739003
181.21,2.233626588
181.264,2.277614858
181.305,2.282502444
181.345,2.287390029
181.378,2.262952102
181.416,2.238514174
181.469,2.24340176
181.506,2.228739003
181.552,2.204301075
181.609,2.179863148
181.652,2.165200391
181.699,2.130987292
181.751,2.145650049
181.8,2.140762463
181.828,2.145650049
181.867,2.165200391
181.907,2.165200391
181.939,2.160312805
181.977,2.145650049
182.018,2.145650049
182.072,2.160312805
182.127,2.170087977
182.181,2.150537634
182.235,2.145650049
182.289,2.160312805
182.342,2.160312805
182.373,2.145650049
182.409,2.160312805
182.449,2.165200391
182.496,2.145650049
182.55,2.165200391
182.585,2.174975562
182.623,2.174975562
182.651,2.150537634
182.684,2.174975562
182.738,2.145650049
182.771,2.150537634
182.807,2.174975562
182.844,2.174975562
182.882,2.170087977
182.924,2.170087977
182.962,2.170087977
183.002,2.174975562
183.032,2.150537634
183.07,2.165200391
183.108,2.174975562
183.166,2.174975562
183.206,2.174975562
183.246,2.174975562
183.288,2.174975562
183.323,2.15542522
183.381,2.160312805
183.44,2.150537634
183.481,2.165200391
183.532,2.150537634
183.566,2.174975562
183.619,2.150537634
183.66,2.15542522
183.697,2.145650049
183.736,2.150537634
183.773,2.150537634
183.81,2.170087977
183.848,2.179863148
183.881,2.174975562
183.914,2.145650049
183.968,2.179863148
184.004,2.170087977
184.04,2.160312805
184.076,2.150537634
184.114,2.150537634
184.142,2.179863148
184.196,2.150537634
184.232,2.145650049
184.27,2.160312805
184.311,2.165200391
184.355,2.15542522
184.402,2.165200391
184.444,2.165200391
184.477,2.160312805
184.517,2.145650049
184.56,2.150537634
184.613,2.145650049
184.655,2.150537634
184.71,2.170087977
184.765,2.174975562
184.802,2.165200391
184.839,2.150537634
184.874,2.145650049
184.925,2.174975562
184.963,2.170087977
184.996,2.145650049
185.044,2.174975562
185.098,2.145650049
185.153,2.165200391
185.191,2.150537634
185.229,2.174975562
185.268,2.165200391
185.306,2.174975562
185.343,2.165200391
185.396,2.140762463
185.451,2.160312805
185.491,2.145650049
185.528,2.15542522
185.561,2.15542522
185.601,2.135874878
185.638,2.11143695
185.679,2.116324536
185.716,2.086999022
185.773,2.077223851
185.812,2.106549365
185.853,2.082111437
185.902,2.072336266
185.957,2.047898338
185.993,2.038123167
186.026,2.047898338
186.063,2.038123167
186.1,2.003910068
186.134,1.974584555
186.183,2.003910068
186.216,1.979472141
186.255,1.994134897
186.293,2.008797654
186.33,2.047898338
186.37,2.072336266
186.404,2.096774194
186.435,2.077223851
186.473,2.077223851
186.51,2.086999022
186.547,2.101661779
186.589,2.096774194
186.627,2.096774194
186.667,2.096774194
186.72,2.086999022
186.761,2.091886608
186.798,2.086999022
186.839,2.086999022
186.896,2.077223851
186.934,2.096774194
186.982,2.116324536
187.04,2.116324536
187.082,2.145650049
187.126,2.189638319
187.171,2.194525904
187.215,2.189638319
187.267,2.228739003
187.306,2.253176931
187.347,2.262952102
187.399,2.248289345
187.437,2.24340176
187.475,2.228739003
187.514,2.218963832
187.57,2.218963832
187.605,2.223851417
187.646,2.218963832
187.679,2.179863148
187.711,2.179863148
187.752,2.160312805
187.785,2.160312805
187.823,2.121212121
187.857,2.11143695
187.894,2.160312805
187.927,2.19941349
187.959,2.218963832
187.996,2.218963832
188.034,2.24340176
188.07,2.253176931
188.106,2.262952102
188.144,2.262952102
188.2,2.24340176
188.238,2.238514174
188.278,2.228739003
188.333,2.223851417
188.39,2.228739003
188.45,2.228739003
188.506,2.223851417
188.564,2.204301075
188.62,2.194525904
188.652,2.184750733
188.688,2.209188661
188.725,2.214076246
188.775,2.184750733
188.828,2.204301075
188.862,2.204301075
188.914,2.174975562
188.953,2.184750733
188.993,2.179863148
189.031,2.194525904
189.068,2.204301075
189.109,2.19941349
189.149,2.194525904
189.202,2.194525904
189.229,2.179863148
189.265,2.204301075
189.317,2.194525904
189.357,2.19941349
189.389,2.214076246
189.426,2.24340176
189.463,2.248289345
189.503,2.24340176
189.545,2.253176931
189.599,2.24340176
189.641,2.214076246
189.679,2.204301075
189.711,2.209188661
189.75,2.179863148
189.788,2.19941349
189.824,2.189638319
189.856,2.150537634
189.894,2.121212121
189.934,2.091886608
189.969,2.086999022
190.008,2.072336266
190.05,2.062561095
190.08,2.038123167
190.114,2.023460411
190.154,2.038123167
190.188,2.028347996
190.226,2.038123167
190.266,2.028347996
190.319,1.999022483
190.356,1.989247312
190.397,1.984359726
190.429,1.994134897
190.467,2.013685239
190.504,2.013685239
190.54,1.994134897
190.577,1.979472141
190.61,1.974584555
190.642,1.994134897
190.683,1.979472141
190.725,1.999022483
190.779,1.984359726
190.814,1.979472141
190.849,1.999022483
190.889,2.013685239
190.926,2.023460411
190.967,2.018572825
191.022,2.023460411
191.062,2.033235582
191.097,2.043010753
191.135,2.033235582
191.189,2.062561095
191.233,2.028347996
191.27,2.043010753
191.323,2.096774194
191.363,2.121212121
191.396,2.116324536
191.429,2.121212121
191.465,2.165200391
191.502,2.184750733
191.536,2.19941349
191.573,2.214076246
191.614,2.233626588
191.655,2.262952102
191.691,2.2971652
191.728,2.336265885
191.769,2.346041056
191.815,2.316715543
191.877,2.287390029
191.937,2.292277615
191.99,2.287390029
192.03,2.2971652
192.07,2.287390029
192.108,2.272727273
192.147,2.272727273
192.18,2.248289345
192.22,2.24340176
192.25,2.238514174
192.286,2.248289345
192.323,2.238514174
192.359,2.218963832
192.397,2.209188661
192.448,2.209188661
192.504,2.218963832
192.542,2.218963832
192.58,2.214076246
192.618,2.19941349
192.657,2.184750733
192.69,2.179863148
192.729,2.19941349
192.765,2.204301075
192.797,2.189638319
192.85,2.184750733
192.883,2.19941349
192.924,2.19941349
192.983,2.194525904
193.041,2.179863148
193.093,2.170087977
193.121,2.194525904
193.157,2.179863148
193.196,2.165200391
193.248,2.174975562
193.289,2.170087977
193.33,2.170087977
193.362,2.179863148
193.405,2.179863148
193.445,2.179863148
193.487,2.174975562
193.522,2.165200391
193.572,2.145650049
193.61,2.15542522
193.649,2.160312805
193.682,2.170087977
193.725,2.170087977
193.766,2.170087977
193.801,2.165200391
193.86,2.150537634
193.906,2.150537634
193.961,2.135874878
194.016,2.116324536
194.055,2.11143695
194.112,2.096774194
194.169,2.077223851
194.211,2.072336266
194.269,2.082111437
194.305,2.086999022
194.341,2.082111437
194.371,2.062561095
194.411,2.052785924
194.452,2.052785924
194.505,2.06744868
194.542,2.06744868
194.577,2.043010753
194.617,2.033235582
194.658,2.038123167
194.693,2.023460411
194.729,2.033235582
194.766,2.047898338
194.804,2.043010753
194.836,2.028347996
194.875,2.013685239
194.912,2.013685239
194.963,2.047898338
195,2.043010753
195.054,2.038123167
195.093,2.043010753
195.15,2.062561095
195.207,2.091886608
195.26,2.086999022
195.318,2.077223851
195.358,2.082111437
195.416,2.082111437
195.446,2.106549365
195.501,2.11143695
195.542,2.116324536
195.577,2.106549365
195.611,2.101661779
195.643,2.126099707
195.68,2.130987292
195.736,2.116324536
195.771,2.126099707
195.815,2.130987292
195.867,2.165200391
195.906,2.184750733
195.939,2.189638319
195.971,2.179863148
196.024,2.223851417
196.062,2.238514174
196.115,2.238514174
196.153,2.258064516
196.189,2.282502444
196.242,2.2971652
196.29,2.287390029
196.335,2.292277615
196.369,2.302052786
196.41,2.316715543
196.469,2.321603128
196.525,2.331378299
196.568,2.331378299
196.603,2.331378299
196.655,2.2971652
196.696,2.2971652
196.755,2.272727273
196.796,2.267839687
196.851,2.258064516
196.885,2.272727273
196.926,2.262952102
196.962,2.262952102
196.992,2.228739003
197.04,2.253176931
197.077,2.228739003
197.114,2.214076246
197.152,2.209188661
197.192,2.209188661
197.234,2.19941349
197.269,2.19941349
197.315,2.19941349
197.364,2.223851417
197.402,2.218963832
197.444,2.218963832
197.483,2.218963832
197.52,2.214076246
197.56,2.214076246
197.596,2.19941349
197.638,2.19941349
197.679,2.214076246
197.717,2.189638319
197.77,2.179863148
197.804,2.209188661
197.845,2.209188661
197.902,2.204301075
197.943,2.204301075
197.986,2.189638319
198.039,2.204301075
198.094,2.174975562
198.148,2.189638319
198.188,2.194525904
198.225,2.19941349
198.262,2.19941349
198.301,2.19941349
198.338,2.189638319
198.378,2.170087977
198.418,2.179863148
198.456,2.179863148
198.496,2.174975562
198.53,2.170087977
198.586,2.194525904
198.622,2.194525904
198.658,2.189638319
198.695,2.174975562
198.729,2.170087977
198.761,2.19941349
198.799,2.179863148
198.838,2.189638319
198.871,2.165200391
198.905,2.184750733
198.95,2.170087977
198.989,2.174975562
199.027,2.184750733
199.069,2.170087977
199.127,2.184750733
199.161,2.194525904
199.2,2.179863148
199.25,2.170087977
199.288,2.160312805
199.326,2.165200391
199.379,2.165200391
199.412,2.121212121
199.464,2.140762463
199.498,2.126099707
199.54,2.116324536
199.592,2.072336266
199.622,2.082111437
199.66,2.072336266
199.693,2.052785924
199.748,2.047898338
199.796,2.047898338
199.852,2.033235582
199.887,2.057673509
199.924,2.072336266
199.961,2.077223851
200.013,2.062561095
200.045,2.062561095
200.083,2.091886608
200.137,2.082111437
200.173,2.06744868
200.21,2.072336266
200.247,2.086999022
200.28,2.106549365
200.332,2.077223851
200.371,2.082111437
200.406,2.11143695
200.443,2.121212121
200.485,2.116324536
200.527,2.106549365
200.566,2.091886608
200.609,2.072336266
200.665,2.091886608
200.701,2.096774194
200.734,2.091886608
200.771,2.091886608
200.825,2.126099707
200.862,2.15542522
200.901,2.170087977
200.94,2.189638319
200.975,2.189638319
201.013,2.174975562
201.052,2.184750733
201.087,2.189638319
201.141,2.218963832
201.183,2.218963832
201.227,2.214076246
201.262,2.233626588
201.316,2.233626588
201.355,2.209188661
201.394,2.218963832
201.431,2.204301075
201.472,2.19941349
201.509,2.19941349
201.551,2.189638319
201.583,2.209188661
201.62,2.204301075
201.656,2.189638319
201.693,2.174975562
201.732,2.174975562
201.781,2.189638319
201.822,2.194525904
201.861,2.194525904
201.905,2.189638319
201.951,2.160312805
202.001,2.184750733
202.039,2.174975562
202.078,2.174975562
202.117,2.160312805
202.156,2.165200391
202.193,2.15542522
202.224,2.160312805
202.264,2.179863148
202.316,2.174975562
202.356,2.150537634
202.414,2.165200391
202.468,2.160312805
202.5,2.174975562
202.537,2.165200391
202.57,2.145650049
202.606,2.15542522
202.644,2.165200391
202.682,2.170087977
202.72,2.170087977
202.753,2.15542522
202.792,2.140762463
202.828,2.145650049
202.865,2.160312805
202.902,2.165200391
202.937,2.165200391
202.971,2.145650049
203.021,2.170087977
203.061,2.170087977
203.115,2.150537634
203.156,2.150537634
203.19,2.140762463
203.247,2.160312805
203.288,2.145650049
203.339,2.170087977
203.397,2.15542522
203.435,2.145650049
203.477,2.15542522
203.517,2.150537634
203.551,2.140762463
203.602,2.165200391
203.631,2.140762463
203.661,2.170087977
203.704,2.170087977
203.737,2.174975562
203.77,2.145650049
203.8,2.170087977
203.853,2.150537634
203.906,2.15542522
203.941,2.165200391
203.98,2.165200391
204.02,2.15542522
204.062,2.121212121
204.099,2.077223851
204.152,2.047898338
204.186,2.033235582
204.223,2.043010753
204.273,2.013685239
204.309,1.999022483
204.348,1.999022483
204.406,2.003910068
204.449,2.003910068
204.506,2.008797654
204.564,2.033235582
204.623,2.057673509
204.68,2.072336266
204.736,2.057673509
204.781,2.062561095
204.836,2.06744868
204.872,2.072336266
204.903,2.077223851
204.937,2.096774194
204.969,2.077223851
205.001,2.11143695
205.041,2.121212121
205.079,2.140762463
205.119,2.140762463
205.155,2.145650049
205.195,2.150537634
205.236,2.194525904
205.277,2.218963832
205.314,2.223851417
205.351,2.24340176
205.389,2.267839687
205.424,2.306940371
205.462,2.346041056
205.498,2.346041056
205.539,2.346041056
205.571,2.321603128
205.608,2.316715543
205.658,2.336265885
205.69,2.306940371
205.729,2.302052786
205.773,2.306940371
205.816,2.292277615
205.871,2.282502444
205.913,2.277614858
205.954,2.267839687
206.01,2.24340176
206.059,2.262952102
206.096,2.248289345
206.135,2.228739003
206.191,2.214076246
206.225,2.223851417
206.264,2.228739003
206.301,2.233626588
206.332,2.218963832
206.37,2.194525904
206.404,2.204301075
206.458,2.214076246
206.499,2.214076246
206.538,2.214076246
206.58,2.214076246
206.617,2.19941349
206.653,2.184750733
206.694,2.189638319
206.73,2.179863148
206.786,2.194525904
206.825,2.189638319
206.863,2.194525904
206.897,2.179863148
206.942,2.19941349
206.982,2.194525904
207.018,2.19941349
207.058,2.194525904
207.096,2.184750733
207.138,2.184750733
207.192,2.160312805
207.233,2.160312805
207.273,2.160312805
207.313,2.170087977
207.353,2.160312805
207.395,2.170087977
207.437,2.174975562
207.488,2.160312805
207.526,2.170087977
207.567,2.165200391
207.6,2.184750733
207.654,2.15542522
207.696,2.165200391
207.735,2.165200391
207.775,2.165200391
207.813,2.15542522
207.855,2.150537634
207.895,2.15542522
207.936,2.160312805
207.969,2.145650049
208.009,2.150537634
208.055,2.160312805
208.092,2.145650049
208.132,2.150537634
208.184,2.15542522
208.222,2.174975562
208.264,2.174975562
208.311,2.150537634
208.352,2.150537634
208.408,2.15542522
208.458,2.174975562
208.497,2.165200391
208.535,2.150537634
208.593,2.145650049
208.65,2.150537634
208.688,2.145650049
208.725,2.15542522
208.762,2.165200391
208.8,2.170087977
208.853,2.135874878
208.906,2.150537634
208.942,2.150537634
208.982,2.145650049
209.034,2.11143695
209.07,2.082111437
209.1,2.091886608
209.151,2.038123167
209.205,1.979472141
209.258,1.984359726
209.297,1.994134897
209.337,1.994134897
209.377,2.008797654
209.415,2.008797654
209.451,1.999022483
209.487,2.008797654
209.525,2.023460411
209.562,2.038123167
209.617,2.028347996
209.664,2.023460411
209.697,2.018572825
209.734,1.994134897
209.766,2.008797654
209.803,2.028347996
209.841,2.038123167
209.878,2.038123167
209.917,2.06744868
209.972,2.057673509
210.028,2.077223851
210.077,2.106549365
210.115,2.086999022
210.151,2.086999022
210.189,2.091886608
210.22,2.11143695
210.254,2.106549365
210.297,2.101661779
210.335,2.106549365
210.372,2.096774194
210.411,2.091886608
210.452,2.091886608
210.506,2.11143695
210.546,2.116324536
210.586,2.116324536
210.62,2.126099707
210.654,2.116324536
210.687,2.096774194
210.725,2.116324536
210.761,2.126099707
210.786,2.101661779
210.825,2.126099707
210.877,2.116324536
210.929,2.106549365
210.962,2.126099707
211.001,2.135874878
211.04,2.135874878
211.073,2.116324536
211.11,2.106549365
211.146,2.116324536
211.179,2.135874878
211.238,2.121212121
211.272,2.121212121
211.31,2.106549365
211.352,2.101661779
211.404,2.121212121
211.445,2.121212121
211.487,2.121212121
211.528,2.11143695
211.574,2.11143695
211.606,2.121212121
211.638,2.140762463
211.687,2.116324536
211.722,2.135874878
211.762,2.140762463
211.802,2.145650049
211.839,2.145650049
211.872,2.121212121
211.91,2.121212121
211.951,2.121212121
211.987,2.130987292
212.035,2.140762463
212.075,2.121212121
212.112,2.130987292
212.154,2.130987292
212.184,2.15542522
212.238,2.135874878
212.274,2.126099707
212.31,2.126099707
212.345,2.145650049
212.379,2.15542522
212.414,2.140762463
212.455,2.130987292
212.506,2.135874878
212.541,2.15542522
212.579,2.15542522
212.616,2.140762463
212.673,2.126099707
212.724,2.15542522
212.765,2.145650049
212.818,2.145650049
212.854,2.135874878
212.913,2.130987292
212.971,2.135874878
213.003,2.150537634
213.055,2.135874878
213.089,2.130987292
213.129,2.135874878
213.16,2.15542522
213.199,2.150537634
213.235,2.140762463
213.266,2.130987292
213.302,2.160312805
213.337,2.160312805
213.374,2.140762463
213.413,2.130987292
213.453,2.135874878
213.503,2.15542522
213.542,2.160312805
213.575,2.150537634
213.61,2.130987292
213.651,2.130987292
213.703,2.15542522
213.737,2.150537634
213.777,2.135874878
213.813,2.126099707
213.85,2.126099707
213.888,2.135874878
213.923,2.15542522
213.96,2.160312805
214.003,2.160312805
214.048,2.140762463
214.093,2.130987292
214.142,2.160312805
214.183,2.160312805
214.222,2.150537634
214.263,2.15542522
214.317,2.140762463
214.362,2.150537634
214.415,2.145650049
214.456,2.130987292
214.491,2.116324536
214.532,2.116324536
214.583,2.130987292
214.62,2.116324536
214.666,2.116324536
214.711,2.077223851
214.768,2.091886608
214.8,2.106549365
214.837,2.086999022
214.885,2.086999022
214.918,2.106549365
214.972,2.082111437
215.014,2.082111437
215.055,2.086999022
215.107,2.101661779
215.156,2.106549365
215.195,2.11143695
215.236,2.106549365
215.291,2.086999022
215.321,2.121212121
215.356,2.101661779
215.392,2.096774194
215.448,2.130987292
215.484,2.145650049
215.521,2.150537634
215.558,2.15542522
215.594,2.135874878
215.631,2.140762463
215.664,2.165200391
215.701,2.189638319
215.734,2.184750733
215.781,2.218963832
215.831,2.209188661
215.869,2.223851417
215.905,2.24340176
215.945,2.262952102
215.979,2.302052786
216.012,2.2971652
216.046,2.316715543
216.082,2.355816227
216.116,2.355816227
216.153,2.346041056
216.183,2.370478983
216.221,2.370478983
216.259,2.375366569
216.294,2.346041056
216.353,2.331378299
216.405,2.350928641
216.457,2.346041056
216.508,2.311827957
216.546,2.331378299
216.59,2.316715543
216.633,2.287390029
216.688,2.287390029
216.722,2.302052786
216.761,2.292277615
216.8,2.282502444
216.854,2.248289345
216.895,2.24340176
216.927,2.248289345
216.975,2.233626588
217.012,2.228739003
217.05,2.228739003
217.086,2.238514174
217.123,2.248289345
217.158,2.24340176
217.199,2.223851417
217.224,2.228739003
217.263,2.24340176
217.304,2.238514174
217.333,2.209188661
217.383,2.233626588
217.432,2.214076246
217.473,2.204301075
217.505,2.228739003
217.545,2.228739003
217.573,2.194525904
217.605,2.204301075
217.638,2.218963832
217.672,2.184750733
217.704,2.204301075
217.742,2.204301075
217.777,2.204301075
217.815,2.170087977
217.852,2.160312805
217.885,2.174975562
217.934,2.145650049
217.966,2.15542522
218.019,2.150537634
218.05,2.130987292
218.081,2.145650049
218.116,2.116324536
218.171,2.096774194
218.224,2.106549365
218.265,2.096774194
218.302,2.096774194
218.339,2.072336266
218.376,2.052785924
218.412,2.047898338
218.451,2.062561095
218.507,2.072336266
218.56,2.077223851
218.596,2.047898338
218.632,2.043010753
218.689,2.06744868
218.733,2.038123167
218.774,2.038123167
218.814,2.023460411
218.858,2.018572825
218.91,2.018572825
218.95,2.028347996
219.003,2.043010753
219.035,2.033235582
219.068,2.023460411
219.104,2.043010753
219.13,2.013685239
219.17,2.023460411
219.208,2.038123167
219.243,2.047898338
219.285,2.043010753
219.325,2.047898338
219.368,2.043010753
219.408,2.038123167
219.448,2.043010753
219.489,2.043010753
219.528,2.052785924
219.584,2.06744868
219.638,2.062561095
219.693,2.047898338
219.749,2.06744868
219.802,2.082111437
219.853,2.062561095
219.89,2.06744868
219.928,2.072336266
219.964,2.086999022
220.002,2.086999022
220.033,2.06744868
220.064,2.086999022
220.101,2.082111437
220.136,2.06744868
220.17,2.06744868
220.203,2.091886608
