Time_sec,Voltage1,Voltage2
12.539,0.195503421,0.591397849
12.594,0.180840665,0.498533724
12.665,0.180840665,0.508308895
12.73,0.195503421,0.552297165
12.783,0.190615836,0.679374389
12.832,0.18572825,0.591397849
12.881,0.18572825,0.498533724
12.935,0.171065494,0.430107527
12.984,0.166177908,0.552297165
13.046,0.166177908,0.54740958
13.099,0.166177908,0.439882698
13.159,0.175953079,0.527859238
13.204,0.171065494,0.430107527
13.254,0.171065494,0.439882698
13.303,0.195503421,0.449657869
13.352,0.175953079,0.3714565
13.41,0.180840665,0.386119257
13.475,0.205278592,0.386119257
13.532,0.249266862,0.571847507
13.582,0.210166178,0.694037146
13.631,0.200391007,0.650048876
13.681,0.195503421,0.542521994
13.729,0.224828935,0.50342131
13.774,0.18572825,0.469208211
13.819,0.190615836,0.381231672
13.873,0.180840665,0.386119257
13.925,0.18572825,0.337243402
13.991,0.166177908,0.430107527
14.048,0.190615836,0.405669599
14.098,0.263929619,0.54740958
14.157,0.283479961,0.728250244
14.213,0.293255132,0.703812317
14.27,0.268817204,0.493646139
14.322,0.244379277,0.566959922
14.37,0.219941349,0.483870968
14.426,0.195503421,0.586510264
14.479,0.171065494,0.454545455
14.532,0.175953079,0.698924731
14.595,0.161290323,0.483870968
14.652,0.166177908,0.420332356
14.7,0.224828935,0.3714565
14.751,0.27370479,0.327468231
14.802,0.298142717,0.420332356
14.86,0.288367546,0.312805474
14.921,0.27370479,0.386119257
14.97,0.244379277,0.811339198
15.02,0.205278592,0.630498534
15.069,0.210166178,0.728250244
15.121,0.254154448,0.752688172
15.167,0.244379277,0.698924731
15.22,0.22971652,0.669599218
15.281,0.22971652,0.601173021
15.346,0.200391007,0.566959922
15.396,0.180840665,0.566959922
15.455,0.195503421,0.488758553
15.51,0.210166178,0.498533724
15.557,0.215053763,0.410557185
15.605,0.215053763,0.615835777
15.65,0.22971652,0.606060606
15.703,0.259042033,0.581622678
15.769,0.234604106,0.54740958
15.83,0.224828935,0.694037146
15.887,0.219941349,0.625610948
15.937,0.210166178,0.562072336
15.992,0.18572825,0.474095797
16.043,0.180840665,0.454545455
16.093,0.166177908,0.400782014
16.141,0.156402737,0.425219941
16.187,0.156402737,0.391006843
16.245,0.151515152,0.366568915
16.302,0.151515152,0.518084066
16.359,0.151515152,0.391006843
16.409,0.156402737,0.439882698
16.461,0.156402737,0.425219941
16.505,0.156402737,0.391006843
16.551,0.151515152,0.405669599
16.596,0.161290323,0.351906158
16.644,0.156402737,0.439882698
16.691,0.171065494,0.508308895
16.74,0.180840665,0.400782014
16.79,0.210166178,0.439882698
16.843,0.239491691,0.391006843
16.902,0.268817204,0.606060606
16.964,0.298142717,0.439882698
17.019,0.322580645,0.659824047
17.072,0.351906158,0.615835777
17.126,0.366568915,0.474095797
17.174,0.386119257,0.434995112
17.223,0.434995112,0.464320626
17.267,0.469208211,0.444770283
17.312,0.493646139,0.41544477
17.358,0.527859238,0.444770283
17.403,0.576735093,0.591397849
17.453,0.581622678,0.703812317
17.501,0.591397849,0.650048876
17.551,0.601173021,0.596285435
17.597,0.586510264,0.674486804
17.644,0.571847507,0.601173021
17.694,0.532746823,0.718475073
17.743,0.522971652,0.562072336
17.792,0.498533724,0.669599218
17.837,0.498533724,0.728250244
17.89,0.50342131,0.54740958
17.937,0.493646139,0.430107527
17.984,0.50342131,0.430107527
18.038,0.469208211,0.332355816
18.087,0.425219941,0.259042033
18.136,0.410557185,0.283479961
18.186,0.3714565,0.449657869
18.235,0.31769306,0.586510264
18.285,0.268817204,0.542521994
18.337,0.351906158,1.158357771
18.39,0.41544477,0.928641251
18.441,0.376344086,0.904203324
18.492,0.312805474,0.786901271
18.546,0.234604106,0.630498534
18.596,0.200391007,0.542521994
18.653,0.175953079,0.513196481
18.703,0.166177908,0.405669599
18.75,0.171065494,0.625610948
18.804,0.161290323,0.50342131
18.853,0.161290323,0.581622678
18.902,0.171065494,0.620723363
18.951,0.18572825,0.498533724
19.005,0.195503421,0.557184751
19.055,0.195503421,0.425219941
19.102,0.224828935,0.395894428
19.16,0.254154448,0.342130987
19.21,0.298142717,0.376344086
19.258,0.307917889,0.478983382
19.309,0.307917889,0.405669599
19.375,0.288367546,0.405669599
19.437,0.244379277,0.425219941
19.487,0.224828935,0.376344086
19.533,0.210166178,0.400782014
19.595,0.190615836,0.347018573
19.655,0.190615836,0.376344086
19.705,0.200391007,0.439882698
19.755,0.200391007,0.474095797
19.808,0.18572825,0.395894428
19.861,0.171065494,0.425219941
19.913,0.166177908,0.361681329
19.972,0.166177908,0.498533724
20.03,0.166177908,0.395894428
20.092,0.161290323,0.405669599
20.149,0.166177908,0.391006843
20.213,0.166177908,0.405669599
20.275,0.166177908,0.454545455
20.324,0.175953079,0.41544477
20.377,0.180840665,0.386119257
20.434,0.210166178,0.356793744
20.492,0.200391007,0.3714565
20.542,0.210166178,0.366568915
20.598,0.215053763,0.31769306
20.655,0.215053763,0.283479961
20.708,0.224828935,0.278592375
20.776,0.210166178,0.254154448
20.836,0.210166178,0.263929619
20.899,0.200391007,0.219941349
20.95,0.190615836,0.244379277
21.004,0.254154448,0.405669599
21.058,0.376344086,0.606060606
21.119,0.498533724,0.562072336
21.168,0.54740958,0.576735093
21.217,0.518084066,0.728250244
21.271,0.449657869,0.869990225
21.325,0.361681329,0.855327468
21.372,0.332355816,1.041055718
21.425,0.293255132,0.967741935
21.474,0.298142717,0.879765396
21.524,0.263929619,0.811339198
21.577,0.234604106,0.64516129
21.626,0.215053763,0.508308895
21.681,0.210166178,0.518084066
21.73,0.200391007,0.381231672
21.778,0.200391007,0.405669599
21.826,0.190615836,0.395894428
21.881,0.195503421,0.351906158
21.934,0.278592375,0.391006843
21.988,0.410557185,0.562072336
22.042,0.518084066,0.591397849
22.093,0.542521994,0.772238514
22.155,0.483870968,1.05083089
22.211,0.400782014,1.041055718
22.264,0.327468231,0.967741935
22.314,0.254154448,0.82111437
22.363,0.244379277,0.943304008
22.412,0.224828935,0.698924731
22.464,0.224828935,0.845552297
22.515,0.215053763,0.762463343
22.567,0.22971652,0.816226784
22.617,0.234604106,0.738025415
22.667,0.234604106,0.757575758
22.715,0.234604106,0.718475073
22.773,0.244379277,0.659824047
22.824,0.263929619,0.698924731
22.879,0.27370479,0.586510264
22.928,0.283479961,0.728250244
22.978,0.298142717,0.591397849
23.027,0.307917889,0.723362659
23.076,0.337243402,0.68914956
23.125,0.347018573,0.610948192
23.175,0.361681329,0.659824047
23.232,0.361681329,0.625610948
23.282,0.381231672,0.664711632
23.333,0.3714565,0.522971652
23.387,0.381231672,0.557184751
23.441,0.376344086,0.615835777
23.493,0.361681329,0.493646139
23.543,0.351906158,0.518084066
23.597,0.366568915,0.532746823
23.645,0.351906158,0.469208211
23.698,0.337243402,0.620723363
23.748,0.322580645,0.591397849
23.802,0.342130987,0.513196481
23.85,0.337243402,0.400782014
23.901,0.342130987,0.454545455
23.954,0.347018573,0.498533724
24.013,0.366568915,0.439882698
24.071,0.322580645,0.400782014
24.125,0.303030303,0.474095797
24.177,0.298142717,0.420332356
24.227,0.288367546,0.41544477
24.276,0.312805474,0.439882698
24.325,0.312805474,0.493646139
24.374,0.332355816,0.513196481
24.423,0.322580645,0.527859238
24.477,0.283479961,0.3714565
24.534,0.259042033,0.361681329
24.584,0.268817204,0.410557185
24.632,0.278592375,0.439882698
24.687,0.27370479,0.361681329
24.738,0.27370479,0.464320626
24.788,0.254154448,0.347018573
24.837,0.249266862,0.571847507
24.887,0.22971652,0.395894428
24.936,0.244379277,0.425219941
24.985,0.239491691,0.356793744
25.034,0.22971652,0.342130987
25.083,0.219941349,0.307917889
25.135,0.22971652,0.27370479
25.185,0.307917889,0.337243402
25.234,0.474095797,0.811339198
25.291,0.703812317,1.593352884
25.346,0.953079179,2.077223851
25.394,1.055718475,2.106549365
25.444,1.168132942,1.886608016
25.496,1.256109482,1.617790811
25.545,1.407624633,1.456500489
25.595,1.212121212,1.28054741
25.644,1.036168133,1.260997067
25.694,1.021505376,1.520039101
25.743,1.085043988,1.524926686
25.791,1.094819159,1.735092864
25.837,0.87487781,2.057673509
25.893,0.904203324,2.360703812
25.946,1.036168133,2.556207234
26,0.967741935,2.512218964
26.054,0.923753666,2.75659824
26.109,0.943304008,2.722385142
26.165,0.806451613,2.605083089
26.214,0.948191593,2.512218964
26.267,0.850439883,2.546432063
26.32,0.855327468,2.448680352
26.368,0.796676442,2.262952102
26.42,0.840664712,2.2971652
26.475,0.977517107,2.106549365
26.529,0.786901271,1.901270772
26.579,0.938416422,1.940371457
26.631,0.801564027,2.018572825
26.68,0.806451613,1.915933529
26.729,0.752688172,1.798631476
26.78,0.840664712,1.637341153
26.828,0.96285435,1.764418377
26.876,0.977517107,1.544477028
26.929,0.972629521,1.779081134
26.98,1.412512219,1.637341153
27.032,1.754643206,1.906158358
27.082,1.788856305,1.632453568
27.128,1.622678397,1.441837732
27.176,1.56402737,1.539589443
27.224,1.260997067,1.871945259
27.274,1.339198436,1.710654936
27.323,1.129032258,1.735092864
27.377,1.182795699,1.700879765
27.434,1.241446725,1.529814272
27.493,1.001955034,1.534701857
27.54,0.938416422,1.549364614
27.593,1.451612903,1.945259042
27.646,1.735092864,1.935483871
27.695,1.583577713,1.705767351
27.745,1.197458456,1.793743891
27.795,1.383186706,1.930596285
27.844,1.524926686,1.974584555
27.893,1.197458456,1.759530792
27.942,1.451612903,1.480938416
27.995,1.260997067,1.774193548
28.044,1.891495601,1.46627566
28.099,1.632453568,1.69599218
28.159,1.500488759,1.622678397
28.212,1.158357771,1.818181818
28.265,1.060606061,1.612903226
28.315,1.080156403,1.959921799
28.379,1.168132942,1.83773216
28.442,1.373411535,1.46627566
28.499,0.982404692,1.461388074
28.549,1.036168133,1.573802542
28.607,0.899315738,1.304985337
28.66,0.845552297,1.070381232
28.712,0.82111437,1.397849462
28.773,0.806451613,1.270772239
28.826,0.674486804,1.217008798
28.876,0.889540567,1.231671554
28.93,1.085043988,1.632453568
28.99,1.114369501,1.417399804
29.053,0.87487781,1.314760508
29.108,0.723362659,1.021505376
29.167,0.840664712,0.913978495
29.225,0.938416422,0.865102639
29.277,0.845552297,1.319648094
29.326,0.992179863,1.207233627
29.384,0.850439883,1.153470186
29.44,0.865102639,1.373411535
29.499,0.879765396,0.997067449
29.555,0.899315738,1.109481916
29.608,0.957966764,1.119257087
29.66,0.840664712,1.246334311
29.721,0.855327468,1.42228739
29.773,0.997067449,1.476050831
29.822,0.82111437,1.676441838
29.874,0.894428152,1.207233627
29.924,0.698924731,0.933528837
29.978,0.742913001,0.811339198
30.026,0.684261975,0.762463343
30.075,0.596285435,0.909090909
30.129,0.498533724,1.221896383
30.178,0.464320626,0.738025415
30.227,0.469208211,0.640273705
30.276,0.50342131,0.806451613
30.325,0.620723363,1.231671554
30.374,0.708699902,1.270772239
30.424,0.767350929,1.461388074
30.474,0.796676442,1.109481916
30.523,0.782013685,1.412512219
30.575,0.762463343,1.173020528
30.624,0.757575758,0.811339198
30.674,0.752688172,0.586510264
30.723,0.757575758,0.469208211
30.772,0.73313783,0.557184751
30.822,0.738025415,0.488758553
30.875,0.73313783,0.513196481
30.924,0.752688172,0.620723363
30.972,0.757575758,0.684261975
31.025,0.713587488,0.718475073
31.076,0.684261975,0.791788856
31.124,0.640273705,0.855327468
31.174,0.625610948,0.747800587
31.224,0.586510264,0.855327468
31.272,0.532746823,0.948191593
31.32,0.483870968,0.855327468
31.369,0.434995112,0.904203324
31.423,0.366568915,0.87487781
31.477,0.303030303,0.772238514
31.526,0.254154448,0.669599218
31.579,0.224828935,0.684261975
31.632,0.200391007,0.772238514
31.682,0.200391007,0.664711632
31.73,0.195503421,0.752688172
31.78,0.18572825,0.708699902
31.829,0.18572825,0.650048876
31.879,0.190615836,0.698924731
31.934,0.195503421,0.591397849
31.984,0.205278592,0.527859238
32.03,0.210166178,0.581622678
32.078,0.215053763,0.571847507
32.127,0.224828935,0.606060606
32.178,0.224828935,0.615835777
32.234,0.22971652,0.537634409
32.287,0.224828935,0.527859238
32.337,0.224828935,0.464320626
32.389,0.22971652,0.508308895
32.439,0.234604106,0.474095797
32.489,0.254154448,0.425219941
32.539,0.249266862,0.405669599
32.591,0.254154448,0.464320626
32.645,0.234604106,0.410557185
32.709,0.219941349,0.45943304
32.771,0.215053763,0.395894428
32.819,0.205278592,0.356793744
32.871,0.205278592,0.366568915
32.923,0.195503421,0.449657869
32.975,0.195503421,0.41544477
33.024,0.195503421,0.386119257
33.073,0.190615836,0.347018573
33.127,0.205278592,0.312805474
33.18,0.210166178,0.425219941
33.234,0.219941349,0.361681329
33.283,0.219941349,0.337243402
33.333,0.224828935,0.347018573
33.381,0.219941349,0.430107527
33.434,0.22971652,0.444770283
33.489,0.239491691,0.351906158
33.542,0.239491691,0.386119257
33.594,0.239491691,0.439882698
33.648,0.234604106,0.395894428
33.717,0.239491691,0.3714565
33.775,0.234604106,0.376344086
33.831,0.239491691,0.3714565
33.88,0.239491691,0.312805474
33.93,0.234604106,0.259042033
33.98,0.219941349,0.303030303
34.032,0.219941349,0.283479961
34.085,0.283479961,0.27370479
34.142,0.254154448,0.259042033
34.191,0.234604106,0.234604106
34.24,0.210166178,0.239491691
34.291,0.210166178,0.263929619
34.339,0.200391007,0.322580645
34.388,0.210166178,0.327468231
34.443,0.200391007,0.278592375
34.492,0.205278592,0.249266862
34.542,0.200391007,0.239491691
34.589,0.200391007,0.22971652
34.637,0.195503421,0.244379277
34.691,0.205278592,0.244379277
34.74,0.200391007,0.361681329
34.79,0.205278592,0.312805474
34.841,0.200391007,0.293255132
34.889,0.200391007,0.312805474
34.937,0.195503421,0.400782014
34.991,0.195503421,0.332355816
35.04,0.190615836,0.420332356
35.088,0.200391007,0.356793744
35.138,0.195503421,0.356793744
35.187,0.210166178,0.439882698
35.236,0.205278592,0.522971652
35.287,0.215053763,0.899315738
35.338,0.219941349,0.899315738
35.392,0.239491691,0.923753666
35.442,0.31769306,0.664711632
35.49,0.439882698,0.630498534
35.54,0.840664712,1.133919844
35.594,1.080156403,1.69599218
35.644,1.485826002,1.935483871
35.694,1.730205279,1.959921799
35.745,1.515151515,1.989247312
35.793,1.339198436,1.818181818
35.842,1.578690127,1.647116325
35.898,1.407624633,1.603128055
35.949,1.436950147,1.412512219
36.002,1.285434995,1.818181818
36.057,1.353861193,1.671554252
36.104,1.217008798,1.539589443
36.159,0.992179863,1.710654936
36.207,0.865102639,1.642228739
36.256,0.884652981,1.710654936
36.305,0.879765396,1.471163245
36.356,0.869990225,1.456500489
36.406,0.938416422,1.46627566
36.457,0.786901271,1.353861193
36.505,0.835777126,1.412512219
36.556,0.762463343,1.402737048
36.605,0.752688172,1.65200391
36.653,0.865102639,1.539589443
36.703,0.767350929,1.764418377
36.75,0.830889541,1.515151515
36.797,0.982404692,1.647116325
36.845,0.913978495,1.656891496
36.896,0.96285435,1.735092864
36.944,0.948191593,1.940371457
36.995,1.109481916,2.116324536
37.051,0.997067449,2.052785924
37.104,1.080156403,2.013685239
37.154,0.904203324,1.906158358
37.203,0.913978495,1.896383187
37.255,1.011730205,1.65200391
37.305,0.855327468,1.676441838
37.383,0.982404692,1.720430108
37.435,0.855327468,1.847507331
37.484,1.055718475,1.549364614
37.531,0.757575758,1.549364614
37.579,0.835777126,1.686217009
37.632,0.752688172,1.798631476
37.682,0.826001955,1.754643206
37.727,0.728250244,1.573802542
37.779,0.972629521,1.642228739
37.829,0.796676442,1.402737048
37.878,0.943304008,1.554252199
37.928,0.850439883,1.725317693
37.977,0.738025415,1.832844575
38.035,0.87487781,1.617790811
38.087,0.7771261,1.451612903
38.145,0.967741935,1.65200391
38.197,0.967741935,1.417399804
38.247,0.913978495,1.984359726
38.297,0.899315738,1.432062561
38.345,0.767350929,1.358748778
38.398,0.728250244,1.407624633
38.447,0.625610948,1.56402737
38.501,0.728250244,1.617790811
38.554,0.718475073,1.524926686
38.603,0.826001955,1.788856305
38.656,0.694037146,1.304985337
38.705,0.791788856,1.251221896
38.752,0.659824047,1.173020528
38.811,0.747800587,1.46627566
38.863,0.767350929,1.300097752
38.91,0.801564027,1.392961877
38.963,0.698924731,1.485826002
39.013,0.7771261,1.080156403
39.066,0.796676442,1.568914956
39.12,0.73313783,1.388074291
39.168,0.54740958,1.529814272
39.218,0.796676442,1.495601173
39.275,0.664711632,1.686217009
39.325,0.694037146,1.51026393
39.373,0.767350929,1.319648094
39.424,0.703812317,1.515151515
39.472,0.865102639,1.197458456
39.526,0.615835777,1.275659824
39.569,0.7771261,1.217008798
39.619,0.82111437,1.759530792
39.673,0.899315738,1.480938416
39.722,0.791788856,1.260997067
39.774,0.684261975,1.016617791
39.824,0.650048876,0.913978495
39.87,0.566959922,0.967741935
39.925,0.674486804,0.762463343
39.975,0.508308895,1.001955034
40.025,0.439882698,0.972629521
40.078,0.420332356,1.441837732
40.126,0.425219941,1.559139785
40.181,0.469208211,1.73998045
40.23,0.640273705,1.529814272
40.28,0.835777126,1.559139785
40.327,1.036168133,1.33431085
40.376,1.163245357,1.217008798
40.426,1.260997067,0.943304008
40.475,1.28054741,0.772238514
40.525,1.246334311,0.552297165
40.573,1.168132942,0.420332356
40.623,1.080156403,0.391006843
40.675,0.982404692,0.488758553
40.725,0.933528837,0.591397849
40.774,0.933528837,0.767350929
40.823,1.021505376,0.928641251
40.872,1.085043988,1.036168133
40.923,1.19257087,1.109481916
40.971,1.246334311,1.158357771
41.023,1.23655914,1.041055718
41.073,1.182795699,1.075268817
41.122,1.114369501,1.075268817
41.176,1.011730205,1.085043988
41.224,0.889540567,1.011730205
41.274,0.782013685,0.938416422
41.324,0.684261975,0.865102639
41.377,0.581622678,0.811339198
41.428,0.474095797,0.796676442
41.479,0.381231672,0.762463343
41.527,0.327468231,0.796676442
41.577,0.288367546,0.801564027
41.627,0.254154448,0.865102639
41.675,0.239491691,0.806451613
41.724,0.224828935,0.811339198
41.773,0.219941349,0.796676442
41.823,0.215053763,0.747800587
41.876,0.210166178,0.757575758
41.925,0.215053763,0.713587488
41.974,0.219941349,0.698924731
42.029,0.219941349,0.684261975
42.077,0.215053763,0.64516129
42.126,0.224828935,0.659824047
42.179,0.22971652,0.630498534
42.232,0.22971652,0.630498534
42.282,0.22971652,0.615835777
42.33,0.239491691,0.615835777
42.38,0.239491691,0.610948192
42.434,0.22971652,0.640273705
42.486,0.224828935,0.591397849
42.535,0.224828935,0.552297165
42.584,0.224828935,0.542521994
42.633,0.244379277,0.576735093
42.686,0.244379277,0.522971652
42.737,0.254154448,0.527859238
42.785,0.249266862,0.513196481
42.839,0.263929619,0.498533724
42.896,0.268817204,0.552297165
42.949,0.27370479,0.493646139
43.002,0.293255132,0.518084066
43.056,0.303030303,0.527859238
43.112,0.312805474,0.532746823
43.163,0.312805474,0.542521994
43.216,0.307917889,0.552297165
43.264,0.283479961,0.557184751
43.314,0.293255132,0.552297165
43.363,0.307917889,0.527859238
43.415,0.332355816,0.513196481
43.464,0.347018573,0.488758553
43.514,0.3714565,0.474095797
43.564,0.376344086,0.478983382
43.618,0.395894428,0.483870968
43.67,0.410557185,0.474095797
43.721,0.41544477,0.469208211
43.772,0.420332356,0.454545455
43.822,0.420332356,0.449657869
43.873,0.420332356,0.444770283
43.924,0.391006843,0.439882698
43.977,0.3714565,0.439882698
44.026,0.351906158,0.454545455
44.079,0.347018573,0.449657869
44.128,0.332355816,0.439882698
44.181,0.312805474,0.405669599
44.24,0.298142717,0.391006843
44.288,0.298142717,0.3714565
44.338,0.288367546,0.361681329
44.395,0.278592375,0.361681329
44.453,0.263929619,0.376344086
44.502,0.259042033,0.361681329
44.554,0.283479961,0.366568915
44.604,0.278592375,0.3714565
44.658,0.27370479,0.366568915
44.706,0.278592375,0.366568915
44.756,0.283479961,0.347018573
44.809,0.322580645,0.332355816
44.862,0.31769306,0.332355816
44.915,0.288367546,0.307917889
44.965,0.254154448,0.303030303
45.012,0.239491691,0.307917889
45.067,0.22971652,0.268817204
45.122,0.224828935,0.254154448
45.17,0.224828935,0.259042033
45.218,0.219941349,0.259042033
45.275,0.219941349,0.293255132
45.324,0.22971652,0.332355816
45.377,0.249266862,0.41544477
45.431,0.239491691,0.478983382
45.48,0.22971652,0.454545455
45.534,0.224828935,0.762463343
45.583,0.22971652,0.826001955
45.637,0.224828935,1.026392962
45.693,0.210166178,0.928641251
45.743,0.200391007,0.772238514
45.797,0.322580645,0.752688172
45.849,0.640273705,1.959921799
45.899,0.884652981,2.023460411
45.948,0.865102639,2.043010753
45.996,0.923753666,1.827956989
46.046,0.909090909,2.15542522
46.096,1.026392962,1.73998045
46.151,0.943304008,1.471163245
46.2,0.938416422,1.559139785
46.254,0.860215054,1.207233627
46.303,0.801564027,1.515151515
46.352,0.96285435,1.329423265
46.402,0.826001955,1.275659824
46.456,0.879765396,1.451612903
46.507,1.011730205,1.397849462
46.558,0.928641251,1.348973607
46.607,0.884652981,1.348973607
46.655,0.913978495,1.461388074
46.704,0.953079179,1.480938416
46.754,0.913978495,1.593352884
46.813,0.953079179,1.539589443
46.86,0.948191593,1.642228739
46.911,0.879765396,1.446725318
46.959,0.845552297,1.554252199
47.011,0.767350929,1.559139785
47.063,0.723362659,1.417399804
47.114,0.713587488,1.373411535
47.172,0.698924731,1.544477028
47.222,0.772238514,1.363636364
47.273,0.762463343,1.593352884
