Time_sec,Voltage1,Voltage2
69.595,0.131964809,0.610948192
69.646,0.127077224,0.596285435
69.698,0.127077224,0.474095797
69.747,0.127077224,0.488758553
69.798,0.127077224,0.381231672
69.845,0.131964809,0.425219941
69.897,0.131964809,0.488758553
69.948,0.14173998,0.957966764
69.997,0.391006843,1.197458456
70.048,0.347018573,1.593352884
70.101,0.381231672,1.114369501
70.149,0.31769306,0.997067449
70.203,0.566959922,1.353861193
70.256,0.474095797,1.56402737
70.305,0.542521994,1.930596285
70.353,0.395894428,1.950146628
70.402,0.332355816,2.170087977
70.456,0.356793744,2.140762463
70.505,0.3714565,2.262952102
70.556,0.351906158,2.531769306
70.607,0.386119257,2.737047898
70.658,0.395894428,2.996089932
70.705,0.31769306,2.805474096
70.755,0.444770283,2.52688172
70.805,0.322580645,2.668621701
70.854,0.303030303,2.24340176
70.907,0.337243402,2.38514174
70.955,0.283479961,2.194525904
71.005,0.278592375,1.83773216
71.053,0.234604106,2.414467253
71.105,0.254154448,1.9257087
71.156,0.278592375,1.862170088
71.206,0.376344086,2.062561095
71.255,0.400782014,1.754643206
71.308,0.342130987,1.999022483
71.356,0.278592375,1.9257087
71.408,0.322580645,1.862170088
71.451,0.27370479,1.744868035
71.5,0.327468231,1.632453568
71.561,0.307917889,2.321603128
71.609,0.322580645,2.077223851
71.657,0.307917889,1.832844575
71.71,0.239491691,1.9257087
71.76,0.219941349,1.56402737
71.812,0.307917889,1.319648094
71.874,0.254154448,1.432062561
71.927,0.259042033,1.260997067
71.975,0.298142717,1.392961877
72.024,0.293255132,1.290322581
72.075,0.351906158,1.808406647
72.124,0.439882698,1.827956989
72.173,0.454545455,2.145650049
72.226,0.376344086,1.744868035
72.279,0.356793744,1.857282502
72.327,0.312805474,1.857282502
72.38,0.327468231,1.793743891
72.431,0.405669599,1.73998045
72.481,0.391006843,1.676441838
72.534,0.488758553,1.749755621
72.586,0.571847507,1.744868035
72.639,0.522971652,1.803519062
72.692,0.50342131,1.686217009
72.745,0.425219941,1.441837732
72.794,0.322580645,1.622678397
72.849,0.430107527,1.598240469
72.903,0.327468231,1.783968719
72.954,0.45943304,1.37829912
73.005,0.537634409,1.735092864
73.057,0.420332356,1.407624633
73.114,0.356793744,1.256109482
73.17,0.400782014,1.436950147
73.222,0.361681329,1.573802542
73.274,0.376344086,1.705767351
73.327,0.337243402,1.383186706
73.377,0.307917889,1.329423265
73.429,0.303030303,1.46627566
73.478,0.356793744,1.256109482
73.528,0.283479961,1.275659824
73.585,0.347018573,1.075268817
73.635,0.298142717,1.285434995
73.683,0.288367546,1.202346041
73.736,0.27370479,1.065493646
73.785,0.249266862,1.304985337
73.836,0.259042033,1.133919844
73.885,0.293255132,1.124144673
73.938,0.303030303,1.173020528
73.992,0.303030303,0.913978495
74.041,0.249266862,1.05083089
74.089,0.239491691,1.324535679
74.14,0.298142717,1.495601173
74.187,0.3714565,1.246334311
74.24,0.381231672,1.202346041
74.294,0.31769306,1.348973607
74.345,0.337243402,1.202346041
74.393,0.288367546,1.094819159
74.445,0.342130987,0.967741935
74.498,0.254154448,0.977517107
74.552,0.210166178,1.138807429
74.603,0.175953079,1.9257087
74.655,0.180840665,2.644183773
74.705,0.161290323,3.084066471
74.754,0.151515152,3.128054741
74.803,0.146627566,3.132942326
74.854,0.146627566,2.917888563
74.909,0.14173998,2.688172043
74.958,0.136852395,2.326490714
75.006,0.136852395,2.023460411
75.056,0.136852395,1.686217009
75.106,0.131964809,1.388074291
75.16,0.131964809,1.217008798
75.211,0.131964809,1.055718475
75.261,0.127077224,1.00684262
75.313,0.131964809,0.87487781
75.367,0.136852395,0.654936461
75.42,0.131964809,0.596285435
75.473,0.131964809,0.508308895
75.524,0.131964809,0.425219941
75.575,0.131964809,0.425219941
75.624,0.131964809,0.351906158
75.674,0.127077224,0.3714565
75.724,0.127077224,0.27370479
75.773,0.127077224,0.293255132
75.825,0.131964809,0.278592375
75.872,0.131964809,0.263929619
75.921,0.127077224,0.376344086
75.974,0.127077224,0.293255132
76.027,0.127077224,0.254154448
